trait_level	effect	effect_scope	value
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_force_stat_melee_defence_lords_heroes	region_to_force_own	5.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_doom_and_darkness_upgraded	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_melkoths_mystifying_miasma_upgraded	character_to_character_own	-1.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_pit_of_shades_upgraded	character_to_character_own	-10.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_power_of_darkness	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_soulblight_upgraded	character_to_character_own	-2.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_soulstealer	character_to_character_own	-10.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_dlc12_effect_magic_cooldown_all_lores	character_to_character_own	-40.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_cooldown_power_of_darkness	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_enable_power_of_darkness_hidden	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_cooldown_soul_stealer	character_to_character_own	-50.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_enable_soul_stealer	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_dlc05_effect_ability_enable_pit_of_shades	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_overcast_pit_of_shades	character_to_character_own	1.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh2_main_effect_ability_wom_cost_pit_of_shades	character_to_character_own	-3.0000
land_encounters_trait_daemonic_gifts_mor_def_1	wh_dlc05_effect_ability_cooldown_pit_of_shades	character_to_character_own	-50.0000
